trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,total ride time
432,4974,93148,Seattle,37.48685398942309,-73.75607627218953,37.50617431989834,-73.75971557078108,12.66,34.7,Completed,UPI,2023-01-01 07:11:00,2023-01-01 07:48:58, 00:37:58
433,4267,43666,New York,40.10082175994216,-93.21263303869551,40.11106300433636,-93.17810791772708,10.53,18.93,Completed,UPI,2023-01-01 07:12:00,2023-01-01 07:43:35, 00:31:35
434,1825,38858,Seattle,40.62743262036005,-83.76432571557822,40.61136138786793,-83.71459502445138,14.88,26.47,Cancelled,Cash,2023-01-01 07:13:00,2023-01-01 07:57:38, 00:44:38
435,8668,53731,Seattle,37.60396469631179,-77.81043595897233,37.64008787000933,-77.83483451239034,5.73,11.91,Completed,Wallet,2023-01-01 07:14:00,2023-01-01 07:31:11, 00:17:11
436,6745,37640,New York,39.228443208088464,-73.88966161830919,39.19860942492563,-73.90577435859177,9.48,19.05,Completed,Wallet,2023-01-01 07:15:00,2023-01-01 07:43:26, 00:28:26
437,1412,31764,Chicago,37.22822974536104,-90.6970134742311,37.21895247945388,-90.7324170148676,9.38,23.1,Completed,Card,2023-01-01 07:16:00,2023-01-01 07:44:08, 00:28:08
438,8543,57937,Los Angeles,40.23908800894598,-75.45950555988563,40.23911233462413,-75.44833567931896,5.36,10.78,Completed,Wallet,2023-01-01 07:17:00,2023-01-01 07:33:04, 00:16:04
439,8587,26473,Boston,39.91150537777212,-78.5585452318675,39.916433373226994,-78.52532986525318,0.97,5.79,Completed,Wallet,2023-01-01 07:18:00,2023-01-01 07:20:54, 00:02:54
440,1728,60140,Los Angeles,38.87607676317127,-81.75547580158403,38.827197385470846,-81.7559197536327,6.98,20.45,Completed,UPI,2023-01-01 07:19:00,2023-01-01 07:39:56, 00:20:56
441,8164,66209,Boston,38.16604239165216,-112.75553826304088,38.15139941129853,-112.78016837170514,2.14,6.97,Cancelled,UPI,2023-01-01 07:20:00,2023-01-01 07:26:25, 00:06:25
442,9867,77976,Seattle,37.71813532899328,-74.96696842975346,37.756788677828354,-75.0005571116521,1.8,5.11,Completed,Cash,2023-01-01 07:21:00,2023-01-01 07:26:24, 00:05:24
443,6988,23461,San Francisco,39.8936009471202,-82.39622903117018,39.84592272266134,-82.38221318297995,10.92,24.7,Completed,Cash,2023-01-01 07:22:00,2023-01-01 07:54:45, 00:32:45
444,3504,15563,Boston,39.77326077234664,-79.49169502629408,39.73389823646039,-79.50815845579329,4.68,10.76,Completed,Card,2023-01-01 07:23:00,2023-01-01 07:37:02, 00:14:02
445,3967,21403,Los Angeles,39.08386188989705,-104.35817938994305,39.08168113780111,-104.37200893863547,9.06,24.75,Completed,Card,2023-01-01 07:24:00,2023-01-01 07:51:10, 00:27:10
446,3786,92212,Boston,37.56738981505379,-99.83312308991236,37.5206087148097,-99.85444893976376,9.39,26.71,No-Show,Card,2023-01-01 07:25:00,2023-01-01 07:53:10, 00:28:10
447,2122,36065,Boston,37.20660616165027,-112.07674273272752,37.20774040721684,-112.0398585244842,9.07,19.23,Completed,Card,2023-01-01 07:26:00,2023-01-01 07:53:12, 00:27:12
448,5079,58374,San Francisco,37.13287821168749,-75.03384024744355,37.09345931288333,-75.04531061139777,10.98,23.26,Completed,Cash,2023-01-01 07:27:00,2023-01-01 07:59:56, 00:32:56
449,2571,86897,Boston,40.53156299589824,-118.68785667099104,40.504136354948095,-118.64202172616704,9.44,23.56,Completed,Card,2023-01-01 07:28:00,2023-01-01 07:56:19, 00:28:19
450,6073,96185,Chicago,37.493141346546544,-90.5431964171374,37.499281064576856,-90.53303950092632,9.0,20.58,Completed,Cash,2023-01-01 07:29:00,2023-01-01 07:56:00, 00:27:00
451,6104,15429,Seattle,38.94506632385588,-119.94964687099396,38.97487540290061,-119.94705332505936,6.86,11.55,Completed,Card,2023-01-01 07:30:00,2023-01-01 07:50:34, 00:20:34
452,3143,68793,San Francisco,40.30084601528083,-89.25725108603001,40.27541271333579,-89.23506102076816,5.5,11.64,Completed,Card,2023-01-01 07:31:00,2023-01-01 07:47:30, 00:16:30
453,7806,19282,San Francisco,38.84398592913219,-77.58611129846528,38.81969575439204,-77.62017303038151,8.88,23.19,Completed,Cash,2023-01-01 07:32:00,2023-01-01 07:58:38, 00:26:38
454,8357,65351,Chicago,37.04486945634012,-104.65832135282072,37.01201929962679,-104.67543849638857,6.29,11.9,Completed,Wallet,2023-01-01 07:33:00,2023-01-01 07:51:52, 00:18:52
455,4440,87357,San Francisco,40.232241851270565,-107.24180781966312,40.26728512605987,-107.26061244384007,6.14,11.5,Cancelled,Wallet,2023-01-01 07:34:00,2023-01-01 07:52:25, 00:18:25
456,4766,61767,San Francisco,37.37810684092359,-109.1020006359118,37.38726755600825,-109.08734170338754,4.71,11.27,Completed,Wallet,2023-01-01 07:35:00,2023-01-01 07:49:07, 00:14:07
457,6644,18342,Los Angeles,39.03545759967843,-84.31095833410404,39.0103969329204,-84.34690716418005,5.4,13.16,Completed,Wallet,2023-01-01 07:36:00,2023-01-01 07:52:12, 00:16:12
458,3914,24653,Seattle,40.27680506541738,-88.90114308182203,40.29329733821529,-88.92173055733623,3.87,11.09,Completed,UPI,2023-01-01 07:37:00,2023-01-01 07:48:36, 00:11:36
459,5968,74652,Los Angeles,39.28077274304018,-74.52385091029728,39.24829414296791,-74.54878362621932,6.85,16.41,Completed,Card,2023-01-01 07:38:00,2023-01-01 07:58:33, 00:20:33
460,6917,15434,Seattle,37.79606178545675,-105.91216318181986,37.75844909570183,-105.93627099026207,6.23,18.71,Completed,UPI,2023-01-01 07:39:00,2023-01-01 07:57:41, 00:18:41
461,9787,76519,Seattle,37.50057020017985,-82.97243215864256,37.453332106559735,-82.9555602258685,10.01,23.09,Completed,Wallet,2023-01-01 07:40:00,2023-01-01 08:10:01, 00:30:01
462,1728,77355,Seattle,40.94468659541675,-113.70928395326132,40.920248582191824,-113.7270089181005,5.76,13.27,Completed,UPI,2023-01-01 07:41:00,2023-01-01 07:58:16, 00:17:16
463,2365,92896,New York,37.992824580324,-88.45935421945462,37.95135998038812,-88.45621690362262,7.52,18.75,Cancelled,Wallet,2023-01-01 07:42:00,2023-01-01 08:04:33, 00:22:33
464,5492,16460,New York,37.05598356275458,-111.84767571056275,37.04473254014952,-111.84378750391382,8.09,17.04,Completed,Cash,2023-01-01 07:43:00,2023-01-01 08:07:16, 00:24:16
465,1698,23916,San Francisco,38.48928284353522,-98.07030837995568,38.4987657434659,-98.11969038669449,5.13,10.96,Completed,Card,2023-01-01 07:44:00,2023-01-01 07:59:23, 00:15:23
466,8186,94491,San Francisco,39.93612590818587,-111.83394754279834,39.94107909122316,-111.83474672782918,4.28,11.56,Completed,Cash,2023-01-01 07:45:00,2023-01-01 07:57:50, 00:12:50
467,1395,19378,Seattle,38.66138629567853,-87.17228294038,38.62693681516436,-87.21395980076245,10.53,26.52,Completed,Cash,2023-01-01 07:46:00,2023-01-01 08:17:35, 00:31:35
468,8400,78975,Chicago,37.63351435937633,-73.56450283218149,37.67131272451231,-73.5568654480133,6.83,13.68,Cancelled,Card,2023-01-01 07:47:00,2023-01-01 08:07:29, 00:20:29
469,9082,37140,Seattle,37.775957338251146,-91.23876313499888,37.77495862378832,-91.23553724983005,1.8,4.89,Completed,UPI,2023-01-01 07:48:00,2023-01-01 07:53:24, 00:05:24
470,5171,66385,Chicago,39.87160783916504,-99.22307973398765,39.82400177769263,-99.241770139707,4.65,10.86,Completed,UPI,2023-01-01 07:49:00,2023-01-01 08:02:57, 00:13:57
471,5360,26213,San Francisco,40.73600125351723,-84.52438558483752,40.74808922164551,-84.50150485439946,7.98,21.77,Completed,Card,2023-01-01 07:50:00,2023-01-01 08:13:56, 00:23:56
472,3502,48252,Boston,38.07207252533256,-80.16318228803458,38.03277076371693,-80.21273228438253,4.51,14.74,Completed,Cash,2023-01-01 07:51:00,2023-01-01 08:04:31, 00:13:31
473,1717,66689,Los Angeles,40.71495124819352,-97.07675557086974,40.70369010457389,-97.07341538916758,10.03,22.54,Completed,Cash,2023-01-01 07:52:00,2023-01-01 08:22:05, 00:30:05
474,3782,38328,Boston,37.51352284616775,-118.25597875841407,37.473484140944734,-118.21986774374432,11.52,17.28,Completed,Wallet,2023-01-01 07:53:00,2023-01-01 08:27:33, 00:34:33
475,5946,55909,Seattle,37.37159034160724,-79.16766970615637,37.37816194689634,-79.19387216198297,7.31,14.35,Completed,Card,2023-01-01 07:54:00,2023-01-01 08:15:55, 00:21:55
476,6486,73823,Seattle,37.6805904377239,-88.25926474110503,37.69778392225898,-88.29803377771238,9.36,25.65,No-Show,Card,2023-01-01 07:55:00,2023-01-01 08:23:04, 00:28:04
477,9335,14953,Los Angeles,38.56944885402216,-84.82359327749063,38.57552355249778,-84.78753381406442,5.33,11.84,Completed,Cash,2023-01-01 07:56:00,2023-01-01 08:11:59, 00:15:59
478,5980,80130,Seattle,39.14074849015744,-87.75720047767918,39.16087921387786,-87.78289184841384,4.18,9.66,Completed,Wallet,2023-01-01 07:57:00,2023-01-01 08:09:32, 00:12:32
479,8266,18840,San Francisco,37.91868352608554,-91.40635074712144,37.92025528906535,-91.35848655534194,7.88,13.37,Completed,Wallet,2023-01-01 07:58:00,2023-01-01 08:21:38, 00:23:38
480,5491,80482,Los Angeles,37.32790988064166,-120.70175715801682,37.32248456699961,-120.66221061043731,4.56,12.66,Cancelled,Wallet,2023-01-01 07:59:00,2023-01-01 08:12:40, 00:13:40
481,8192,84787,New York,39.94344117415754,-84.11093466753192,39.92443553475543,-84.08080314282928,3.2,11.22,Completed,Cash,2023-01-01 08:00:00,2023-01-01 08:09:36, 00:09:36
482,6588,76523,Seattle,38.17203062009017,-79.50528412696994,38.13802011257721,-79.50539640138359,10.17,16.34,Completed,Card,2023-01-01 08:01:00,2023-01-01 08:31:30, 00:30:30
483,8651,94110,San Francisco,39.18499605554682,-88.4347866505046,39.2065202625608,-88.3907293898582,13.72,28.13,Completed,Card,2023-01-01 08:02:00,2023-01-01 08:43:09, 00:41:09
484,4636,47391,San Francisco,40.05803450492986,-120.22988352548698,40.05981469944653,-120.22962324750377,1.38,7.36,No-Show,Card,2023-01-01 08:03:00,2023-01-01 08:07:08, 00:04:08
485,2167,93705,San Francisco,37.4215597351119,-103.2177952907708,37.39038648620043,-103.20583994019636,9.12,14.72,Cancelled,Wallet,2023-01-01 08:04:00,2023-01-01 08:31:21, 00:27:21
486,2062,19719,Seattle,39.05198788839237,-96.79711492607282,39.099437859986615,-96.83408164493862,6.34,18.39,Completed,UPI,2023-01-01 08:05:00,2023-01-01 08:24:01, 00:19:01
487,3156,16149,Chicago,40.33837863056303,-81.18275746980943,40.33725702830649,-81.21100611173817,4.66,12.23,Completed,Wallet,2023-01-01 08:06:00,2023-01-01 08:19:58, 00:13:58
488,8860,65968,Seattle,38.43810474092439,-103.13179519741378,38.45502266200048,-103.1003840006061,9.68,23.29,Completed,UPI,2023-01-01 08:07:00,2023-01-01 08:36:02, 00:29:02
489,6161,55279,San Francisco,39.12503472373656,-77.3416269146102,39.10419232794893,-77.33590047927346,6.84,17.1,Completed,Wallet,2023-01-01 08:08:00,2023-01-01 08:28:31, 00:20:31
490,6305,11901,San Francisco,40.75938112288472,-94.378439302462,40.751763655357536,-94.39199849180808,7.06,15.06,Completed,UPI,2023-01-01 08:09:00,2023-01-01 08:30:10, 00:21:10
491,7541,28787,Seattle,39.97748620048412,-106.67056701482832,39.95991100576835,-106.69665311106162,7.7,14.06,Completed,Card,2023-01-01 08:10:00,2023-01-01 08:33:06, 00:23:06
492,5729,94905,San Francisco,38.56453122473805,-109.18616290486337,38.59322060733079,-109.18078024618374,9.3,18.42,Completed,Cash,2023-01-01 08:11:00,2023-01-01 08:38:54, 00:27:54
493,8330,80691,Seattle,37.57874064320726,-119.38272144997843,37.61460691721595,-119.39631394425248,3.73,13.58,Completed,Card,2023-01-01 08:12:00,2023-01-01 08:23:11, 00:11:11
494,6334,35121,Seattle,38.08924314734999,-77.51974055351265,38.11360798829972,-77.53548978463834,6.81,14.37,Completed,Cash,2023-01-01 08:13:00,2023-01-01 08:33:25, 00:20:25
495,9924,16017,Boston,39.21297873374666,-95.57874732171874,39.1876915161586,-95.62524921182133,4.37,9.81,Completed,Card,2023-01-01 08:14:00,2023-01-01 08:27:06, 00:13:06
496,5330,22202,Los Angeles,37.665870577834,-110.8808346257761,37.63614444045295,-110.91338354903624,2.48,9.72,Completed,Cash,2023-01-01 08:15:00,2023-01-01 08:22:26, 00:07:26
497,9010,85465,New York,38.425280873687775,-114.81511486088765,38.388448216913694,-114.77713287301826,10.93,21.73,Completed,Wallet,2023-01-01 08:16:00,2023-01-01 08:48:47, 00:32:47
498,7801,76616,San Francisco,39.61255282369458,-121.62299760534552,39.5781863130257,-121.62295694480474,13.35,20.37,Completed,Cash,2023-01-01 08:17:00,2023-01-01 08:57:03, 00:40:03
499,5846,12021,Los Angeles,40.72623728197313,-98.46631231885684,40.72399725009066,-98.4625196931383,10.36,18.37,Completed,Wallet,2023-01-01 08:18:00,2023-01-01 08:49:04, 00:31:04
500,7731,66326,New York,37.89994558877942,-107.04084535418536,37.87405241188373,-107.02511245458948,9.24,17.74,Cancelled,Cash,2023-01-01 08:19:00,2023-01-01 08:46:43, 00:27:43
501,8241,21379,Los Angeles,38.01631855819434,-106.15999274551574,38.05420277567965,-106.15365122059109,5.51,14.03,Completed,Wallet,2023-01-01 08:20:00,2023-01-01 08:36:31, 00:16:31
502,1953,10770,San Francisco,39.74178938943899,-118.16168327984197,39.75620757996096,-118.13457067907171,11.48,18.03,Completed,Cash,2023-01-01 08:21:00,2023-01-01 08:55:26, 00:34:26
503,3539,97706,Los Angeles,37.48167609488284,-74.36515280600202,37.45471787506939,-74.33204925268768,8.58,19.59,Completed,UPI,2023-01-01 08:22:00,2023-01-01 08:47:44, 00:25:44
504,8056,19933,Los Angeles,37.66007260715571,-90.08560224411774,37.69737736863007,-90.08880896630384,7.14,19.21,Completed,UPI,2023-01-01 08:23:00,2023-01-01 08:44:25, 00:21:25
505,2542,38981,Los Angeles,37.69869676081268,-104.02669042865227,37.70085502195054,-104.02311764279892,7.57,14.56,Completed,Cash,2023-01-01 08:24:00,2023-01-01 08:46:42, 00:22:42
506,6293,22381,San Francisco,39.60278236195249,-104.91787349794951,39.57304743349787,-104.92017881140028,5.22,9.5,Completed,UPI,2023-01-01 08:25:00,2023-01-01 08:40:39, 00:15:39
507,2191,17359,Chicago,38.867677906542085,-100.04335201456948,38.8708741944425,-100.00052652393812,10.26,25.51,Completed,Card,2023-01-01 08:26:00,2023-01-01 08:56:46, 00:30:46
508,7313,66097,Chicago,37.4895108080203,-95.37056651246635,37.484789896597306,-95.352266842834,8.93,15.01,Completed,Cash,2023-01-01 08:27:00,2023-01-01 08:53:47, 00:26:47
509,7938,33830,Los Angeles,38.09211365758819,-95.0160989951764,38.10114831637079,-95.008184357922,3.69,9.82,Completed,UPI,2023-01-01 08:28:00,2023-01-01 08:39:04, 00:11:04
510,3681,56134,Seattle,38.843521432590464,-96.61373235447556,38.80394272125415,-96.619996873783,8.43,22.72,Completed,Card,2023-01-01 08:29:00,2023-01-01 08:54:17, 00:25:17
511,2540,55072,Seattle,38.23791243230247,-85.69310891683983,38.24256390647391,-85.69194232602743,6.6,14.42,Completed,Card,2023-01-01 08:30:00,2023-01-01 08:49:48, 00:19:48
512,7172,86861,San Francisco,38.66560375512812,-97.94510520728797,38.684844163801024,-97.97531637503364,6.33,12.43,Completed,Card,2023-01-01 08:31:00,2023-01-01 08:49:59, 00:18:59
513,6541,98700,Seattle,40.66799952669163,-78.11729821940489,40.62072898935201,-78.09087379554983,7.85,14.06,Completed,Card,2023-01-01 08:32:00,2023-01-01 08:55:33, 00:23:33
514,2365,20988,Los Angeles,40.86177514389573,-118.59561144068287,40.87362941076549,-118.62650377688684,5.65,17.63,Completed,Card,2023-01-01 08:33:00,2023-01-01 08:49:57, 00:16:57
515,9691,44364,Chicago,40.96845006085455,-92.45664379158136,41.00687990502085,-92.48944421704466,15.24,22.56,Cancelled,Cash,2023-01-01 08:34:00,2023-01-01 09:19:43, 00:45:43
516,9702,84283,Boston,37.104424457187065,-85.69349652944996,37.12501667486893,-85.73274457830414,13.05,26.91,Completed,Cash,2023-01-01 08:35:00,2023-01-01 09:14:09, 00:39:09
517,8494,87692,Seattle,39.858610057809166,-118.32242846394928,39.850008585572496,-118.3053509586623,4.82,12.33,Completed,Wallet,2023-01-01 08:36:00,2023-01-01 08:50:27, 00:14:27
518,5312,21763,Boston,40.74035745507268,-102.83690948502314,40.74484213425536,-102.8091178941069,12.4,25.78,Completed,Wallet,2023-01-01 08:37:00,2023-01-01 09:14:12, 00:37:12
519,2324,47122,Seattle,40.616459070058816,-89.30034627716387,40.6515535367336,-89.32813161718344,8.01,17.22,Cancelled,UPI,2023-01-01 08:38:00,2023-01-01 09:02:01, 00:24:01
520,4141,92754,Los Angeles,37.09919077259811,-82.80291715754615,37.07308208584154,-82.82525794129037,8.4,25.29,Completed,Cash,2023-01-01 08:39:00,2023-01-01 09:04:12, 00:25:12
521,8419,52607,Chicago,40.22889647750348,-79.32102712659206,40.183934375358106,-79.28552268632293,3.59,8.75,Completed,Wallet,2023-01-01 08:40:00,2023-01-01 08:50:46, 00:10:46
522,4486,84594,Seattle,38.83552277580918,-106.57459245200828,38.87989696342592,-106.54358581926128,3.15,10.73,Completed,Cash,2023-01-01 08:41:00,2023-01-01 08:50:27, 00:09:27
523,2810,92823,Boston,40.40072305997534,-94.75161826961576,40.449110058889325,-94.80072205901998,12.34,18.24,Completed,UPI,2023-01-01 08:42:00,2023-01-01 09:19:01, 00:37:01
524,7588,37033,Boston,39.86228282020977,-120.27605682298912,39.91081340486321,-120.27848643608796,12.79,33.86,Completed,UPI,2023-01-01 08:43:00,2023-01-01 09:21:22, 00:38:22
525,3923,59294,Los Angeles,38.76030669994015,-109.0731841608955,38.79380262504257,-109.06321157598714,5.33,16.35,Completed,Cash,2023-01-01 08:44:00,2023-01-01 08:59:59, 00:15:59
526,6301,99806,Los Angeles,38.181504272979296,-103.1816431957584,38.22398645226605,-103.2187919584638,4.66,14.37,Completed,Wallet,2023-01-01 08:45:00,2023-01-01 08:58:58, 00:13:58
527,5186,95310,Chicago,37.00338616522676,-107.58157042872588,37.00343699013772,-107.624093652326,4.09,9.32,Completed,Wallet,2023-01-01 08:46:00,2023-01-01 08:58:16, 00:12:16
528,9905,70039,Seattle,39.16104762568273,-82.59581272590287,39.11865512962616,-82.63360260092584,9.39,17.61,Completed,Wallet,2023-01-01 08:47:00,2023-01-01 09:15:10, 00:28:10
529,6977,74457,New York,38.596309585908514,-84.5780663869397,38.60952892677824,-84.59681667896822,6.49,15.67,Completed,Cash,2023-01-01 08:48:00,2023-01-01 09:07:28, 00:19:28
530,5268,12759,Seattle,38.357227029310096,-118.11818850282724,38.32918923508165,-118.12613290870728,3.41,11.55,No-Show,Card,2023-01-01 08:49:00,2023-01-01 08:59:13, 00:10:13
531,5748,70693,Boston,38.87320297173687,-107.29334269898192,38.91940440364087,-107.28555560713748,7.28,12.31,No-Show,Wallet,2023-01-01 08:50:00,2023-01-01 09:11:50, 00:21:50
532,5849,87617,New York,38.90496774646567,-85.8783450860745,38.938281421245485,-85.89230865026744,6.32,15.73,Completed,Cash,2023-01-01 08:51:00,2023-01-01 09:09:57, 00:18:57
533,4709,83355,Boston,39.30560070979347,-116.24471229193216,39.3128464509959,-116.21655943565088,3.44,10.33,Completed,Cash,2023-01-01 08:52:00,2023-01-01 09:02:19, 00:10:19
534,7619,38309,Boston,39.63378485230079,-112.33554203438156,39.669393962677646,-112.36861531889924,13.25,33.64,Completed,UPI,2023-01-01 08:53:00,2023-01-01 09:32:45, 00:39:45
535,9647,85449,Boston,37.654395616983976,-94.55973987753624,37.67326068029732,-94.52356467499251,8.8,22.21,Completed,Cash,2023-01-01 08:54:00,2023-01-01 09:20:24, 00:26:24
536,4072,45921,Los Angeles,37.888184865565165,-98.12197646382668,37.907183739667005,-98.12567844638863,6.88,19.33,Completed,Card,2023-01-01 08:55:00,2023-01-01 09:15:38, 00:20:38
537,7530,32896,New York,38.82720283112924,-110.27274292468466,38.844136448930186,-110.29130989304588,1.73,6.14,Completed,Wallet,2023-01-01 08:56:00,2023-01-01 09:01:11, 00:05:11
538,1504,18649,San Francisco,38.06327175832681,-116.9002514269676,38.110774509515984,-116.87301040953167,5.48,10.84,Completed,Wallet,2023-01-01 08:57:00,2023-01-01 09:13:26, 00:16:26
539,2214,73506,Los Angeles,40.17891262167835,-120.0124451911361,40.1804827453892,-119.96663264561238,9.08,18.19,Completed,Wallet,2023-01-01 08:58:00,2023-01-01 09:25:14, 00:27:14
540,2531,68620,Boston,38.92491661319026,-83.39990010296083,38.905748475911146,-83.35801469164245,5.57,13.25,Completed,Card,2023-01-01 08:59:00,2023-01-01 09:15:42, 00:16:42
541,8576,83067,New York,39.14144722243213,-105.35456891049074,39.11489665280831,-105.30492369192422,10.71,22.05,Cancelled,Wallet,2023-01-01 09:00:00,2023-01-01 09:32:07, 00:32:07
542,1823,97232,New York,39.24321335113904,-80.92937378037524,39.20206674754581,-80.91613887123646,6.29,10.08,Completed,Wallet,2023-01-01 09:01:00,2023-01-01 09:19:52, 00:18:52
543,1928,99365,Chicago,39.90471085811374,-98.54954287175156,39.94075757261337,-98.50169225665144,4.7,11.0,Completed,UPI,2023-01-01 09:02:00,2023-01-01 09:16:06, 00:14:06
544,6029,89504,Los Angeles,39.82508842066187,-79.73696262236584,39.781970797548034,-79.69548040954098,7.2,17.79,Completed,Wallet,2023-01-01 09:03:00,2023-01-01 09:24:36, 00:21:36
545,1133,49970,San Francisco,39.74940488351575,-94.59389506676644,39.74599402868253,-94.64057968640964,7.05,17.14,Cancelled,Cash,2023-01-01 09:04:00,2023-01-01 09:25:09, 00:21:09
546,3105,77144,Chicago,37.32618074228712,-80.68343699633914,37.33613282518727,-80.64947840734169,6.48,12.97,Completed,Wallet,2023-01-01 09:05:00,2023-01-01 09:24:26, 00:19:26
547,4627,46662,New York,40.00648963326111,-118.59056297762623,39.96444220168781,-118.54134317323792,6.53,15.64,Completed,Card,2023-01-01 09:06:00,2023-01-01 09:25:35, 00:19:35
548,7316,60248,Chicago,40.16351308712964,-96.02147731575512,40.14044331601944,-95.99628787715125,8.28,17.91,Completed,UPI,2023-01-01 09:07:00,2023-01-01 09:31:50, 00:24:50
549,2852,59778,Boston,39.56895711969583,-94.22002424584724,39.54266662097277,-94.21267383938486,5.92,16.46,Completed,Wallet,2023-01-01 09:08:00,2023-01-01 09:25:45, 00:17:45
550,5910,42077,Los Angeles,40.408912178143375,-76.89089807350504,40.44141805906362,-76.93005422417237,13.27,22.87,Completed,Wallet,2023-01-01 09:09:00,2023-01-01 09:48:48, 00:39:48
551,5175,63869,San Francisco,38.22159468193258,-85.04094565388993,38.19258853376206,-85.03811797551451,7.36,22.11,Completed,Cash,2023-01-01 09:10:00,2023-01-01 09:32:04, 00:22:04
552,6348,39863,Seattle,37.31353280498452,-85.82767148492414,37.31883882592048,-85.84824923483642,6.14,12.21,Completed,Card,2023-01-01 09:11:00,2023-01-01 09:29:25, 00:18:25
553,7190,39399,San Francisco,38.22215169312172,-119.28319315938944,38.19782333828796,-119.27489117122217,6.89,19.09,Completed,Wallet,2023-01-01 09:12:00,2023-01-01 09:32:40, 00:20:40
554,2256,95331,New York,39.88099490422224,-87.0468242896522,39.92127312653894,-87.07303595228247,6.86,19.09,Completed,Card,2023-01-01 09:13:00,2023-01-01 09:33:34, 00:20:34
555,4376,77680,Chicago,40.09236161266754,-111.78437887357576,40.08126553842058,-111.74505373538516,6.56,14.44,Completed,Wallet,2023-01-01 09:14:00,2023-01-01 09:33:40, 00:19:40
556,6645,10899,San Francisco,39.47603933514717,-75.85851686203571,39.4475793823222,-75.85788540641316,9.88,14.07,Completed,UPI,2023-01-01 09:15:00,2023-01-01 09:44:38, 00:29:38
557,4486,76233,San Francisco,37.675565062878,-91.1374111371955,37.72287394093941,-91.10649738639778,8.76,21.62,Completed,Card,2023-01-01 09:16:00,2023-01-01 09:42:16, 00:26:16
558,4584,53890,Boston,39.936800629230255,-73.10212696101433,39.975143104572986,-73.13887958942196,7.11,12.47,Completed,UPI,2023-01-01 09:17:00,2023-01-01 09:38:19, 00:21:19
559,9053,95975,Boston,37.04437144846305,-78.82727395702864,37.00577484671483,-78.80013097578205,13.83,38.1,Completed,UPI,2023-01-01 09:18:00,2023-01-01 09:59:29, 00:41:29
560,4330,49999,New York,37.2331632900863,-81.61075025857069,37.25166668836377,-81.57528051512465,4.85,12.52,Completed,Cash,2023-01-01 09:19:00,2023-01-01 09:33:33, 00:14:33
561,3703,54577,Seattle,37.37312400625146,-74.60662638278177,37.38192697800758,-74.61871040823851,6.93,17.3,Completed,Cash,2023-01-01 09:20:00,2023-01-01 09:40:47, 00:20:47
562,9662,62592,Chicago,37.98925357956377,-104.0855103767484,38.02551998760216,-104.09721293029617,7.54,20.6,No-Show,Card,2023-01-01 09:21:00,2023-01-01 09:43:37, 00:22:37
563,9120,46184,Boston,38.77946372316902,-81.7495915145941,38.80874465681788,-81.75975646612392,5.29,12.45,Completed,Cash,2023-01-01 09:22:00,2023-01-01 09:37:52, 00:15:52
564,8114,86778,Chicago,39.16180705175524,-115.33862071815008,39.15723277848761,-115.30144084591716,1.26,4.75,Completed,Wallet,2023-01-01 09:23:00,2023-01-01 09:26:46, 00:03:46
565,2353,16594,Seattle,39.05800483901744,-82.72217745659344,39.01501000143337,-82.67423727765892,3.74,9.85,Completed,UPI,2023-01-01 09:24:00,2023-01-01 09:35:13, 00:11:13
566,6063,56982,New York,39.907938012978015,-87.15926046831167,39.8835140317762,-87.13470436588982,8.32,15.04,Completed,Card,2023-01-01 09:25:00,2023-01-01 09:49:57, 00:24:57
567,9549,16377,Los Angeles,37.51857327133358,-121.06384802034172,37.55642271956208,-121.016011677594,7.67,20.81,Completed,Card,2023-01-01 09:26:00,2023-01-01 09:49:00, 00:23:00
568,8575,73138,New York,39.41308310306435,-117.41595319633038,39.44330758408356,-117.37724261897516,6.61,20.04,No-Show,Cash,2023-01-01 09:27:00,2023-01-01 09:46:49, 00:19:49
569,1667,27176,Los Angeles,38.88853897572052,-111.00253778168532,38.93036905162349,-111.04788149122083,10.95,20.81,Completed,Card,2023-01-01 09:28:00,2023-01-01 10:00:51, 00:32:51
570,5468,36651,Boston,39.71282567539944,-93.93724933389524,39.75006176936459,-93.9266775235916,8.61,25.29,Completed,UPI,2023-01-01 09:29:00,2023-01-01 09:54:49, 00:25:49
571,7819,66900,San Francisco,40.89947570313868,-118.54336398214184,40.94201022852744,-118.58727682602483,4.69,13.61,No-Show,Card,2023-01-01 09:30:00,2023-01-01 09:44:04, 00:14:04
572,4719,60074,New York,38.4855510960271,-73.24276742416593,38.50904961391672,-73.29154342552921,8.25,21.54,Completed,Card,2023-01-01 09:31:00,2023-01-01 09:55:45, 00:24:45
573,3745,11481,Chicago,37.985281068922006,-83.9276173320236,38.03073492326105,-83.91692700465646,3.9,9.09,Completed,Card,2023-01-01 09:32:00,2023-01-01 09:43:42, 00:11:42
574,8483,66139,Chicago,40.43300864535434,-93.1980304145012,40.46786576475368,-93.17228207263896,4.68,12.56,Completed,Card,2023-01-01 09:33:00,2023-01-01 09:47:02, 00:14:02
575,1539,50273,Seattle,38.16699553866589,-100.35894919845168,38.17502250865127,-100.361513102041,8.65,23.71,No-Show,UPI,2023-01-01 09:34:00,2023-01-01 09:59:57, 00:25:57
